epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
38,110.885,0.62995,1.74222,0.7736,1,0.32885,0.91612,0.78524,0.68132,2.86238,0.76621,0.000286586,0.000286586,0.000286586
39,113.659,0.59012,1.17346,0.787,0.94972,0.33333,0.97803,0.83977,0.67484,2.62224,0.76586,0.000272442,0.000272442,0.000272442
40,116.597,0.50854,1.03713,0.81211,0.94972,0.33333,0.97803,0.83977,0.67484,2.62224,0.76586,0.000257166,0.000257166,0.000257166
41,119.913,0.68446,1.14339,0.7872,0.94972,0.33333,0.97803,0.83977,0.67484,2.62224,0.76586,0.000240758,0.000240758,0.000240758
42,123.202,0.62789,1.14987,0.75577,0.93157,0.40343,0.98917,0.85832,0.66291,2.33173,0.76425,0.000223218,0.000223218,0.000223218
43,126.067,0.51742,1.02865,0.78277,0.93157,0.40343,0.98917,0.85832,0.66291,2.33173,0.76425,0.000204547,0.000204547,0.000204547
44,129.199,0.5729,1.67458,0.75434,0.93157,0.40343,0.98917,0.85832,0.66291,2.33173,0.76425,0.000184744,0.000184744,0.000184744
45,132.08,0.60503,1.02062,0.78042,0.93157,0.40343,0.98917,0.85832,0.66291,2.33173,0.76425,0.000163809,0.000163809,0.000163809
46,135.228,0.53645,0.94072,0.80516,0.92811,0.64415,0.995,0.87714,0.66726,2.09339,0.76346,0.000141743,0.000141743,0.000141743
47,137.954,0.51902,0.87832,0.77875,0.92811,0.64415,0.995,0.87714,0.66726,2.09339,0.76346,0.000118544,0.000118544,0.000118544
48,140.985,0.58732,1.69601,0.7724,0.92811,0.64415,0.995,0.87714,0.66726,2.09339,0.76346,9.4214e-05,9.4214e-05,9.4214e-05
49,143.797,0.58298,1.55308,0.76716,0.92811,0.64415,0.995,0.87714,0.66726,2.09339,0.76346,6.8752e-05,6.8752e-05,6.8752e-05
50,146.679,0.57716,0.95158,0.77839,0.91703,0.9337,0.995,0.88647,0.66228,1.83616,0.76415,4.21584e-05,4.21584e-05,4.21584e-05
