epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,61.4704,2.28924,6.30883,1.67413,0.00327,0.14286,0.00234,0.00161,1.69339,7.77313,1.53542,0.000322177,0.000322177,0.000322177
18,64.0197,1.73561,5.69927,1.55735,0.00327,0.14286,0.00234,0.00161,1.69339,7.77313,1.53542,0.0003318,0.0003318,0.0003318
19,66.3865,2.30185,5.88241,1.60871,0.00327,0.14286,0.00234,0.0017,1.80255,7.42444,1.54969,0.000340291,0.000340291,0.000340291
20,68.5696,1.7859,4.60647,1.56948,0.00327,0.14286,0.00234,0.0017,1.80255,7.42444,1.54969,0.00034765,0.00034765,0.00034765
21,71.0487,1.92331,5.71761,1.65475,0.00327,0.14286,0.00235,0.00171,1.83698,7.38556,1.54686,0.000353878,0.000353878,0.000353878
22,73.2863,1.87949,5.5323,1.5828,0.00327,0.14286,0.00235,0.00171,1.83698,7.38556,1.54686,0.000358973,0.000358973,0.000358973
23,75.6195,2.23512,5.17163,1.66753,0.00545,0.2381,0.11184,0.08112,1.87736,7.33318,1.56362,0.000362937,0.000362937,0.000362937
24,77.9364,1.77723,4.16003,1.66798,0.00545,0.2381,0.11184,0.08112,1.87736,7.33318,1.56362,0.00036577,0.00036577,0.00036577
25,80.4364,2.02196,5.38041,1.6067,0.00769,0.33333,0.20219,0.15451,1.78929,7.18681,1.57408,0.00036747,0.00036747,0.00036747
26,82.7593,2.12563,5.39796,1.58317,0.00769,0.33333,0.20219,0.15451,1.78929,7.18681,1.57408,0.000368039,0.000368039,0.000368039
27,85.0697,2.93287,4.58593,1.63403,0.00769,0.33333,0.20219,0.15451,1.78929,7.18681,1.57408,0.000367476,0.000367476,0.000367476
28,87.6156,2.08367,5.04166,1.60582,0.01111,0.47619,0.31249,0.23746,1.82946,6.81189,1.5656,0.000365781,0.000365781,0.000365781
29,89.8202,1.99211,4.80454,1.64131,0.01111,0.47619,0.31249,0.23746,1.82946,6.81189,1.5656,0.000362955,0.000362955,0.000362955
30,92.2259,1.96965,5.28133,1.63387,0.01338,0.59048,0.33243,0.24028,1.90151,6.78176,1.56788,0.000358996,0.000358996,0.000358996
31,94.5908,1.89886,4.61944,1.6257,0.01338,0.59048,0.33243,0.24028,1.90151,6.78176,1.56788,0.000353906,0.000353906,0.000353906
32,96.9308,1.85968,4.59474,1.59231,0.01338,0.59048,0.33243,0.24028,1.90151,6.78176,1.56788,0.000347684,0.000347684,0.000347684
33,99.9035,1.941,4.82478,1.636,0.01455,0.65714,0.38703,0.26249,2.04166,6.62061,1.56703,0.000340331,0.000340331,0.000340331
34,103.191,1.95954,4.27989,1.71222,0.01455,0.65714,0.38703,0.26249,2.04166,6.62061,1.56703,0.000331845,0.000331845,0.000331845
35,105.661,2.13236,4.98855,1.70439,0.01455,0.65714,0.38703,0.26249,2.04166,6.62061,1.56703,0.000322228,0.000322228,0.000322228
36,108.109,1.76619,4.0527,1.58454,0.01894,0.90476,0.4966,0.30986,1.89094,6.47634,1.54614,0.000311479,0.000311479,0.000311479
37,110.336,1.7906,3.31241,1.62582,0.01894,0.90476,0.4966,0.30986,1.89094,6.47634,1.54614,0.000299598,0.000299598,0.000299598
38,112.603,1.72226,3.46992,1.60549,0.01894,0.90476,0.4966,0.30986,1.89094,6.47634,1.54614,0.000286586,0.000286586,0.000286586
39,115.07,2.659,4.21023,1.68559,0.01891,0.90476,0.5647,0.39003,1.7964,6.15938,1.54566,0.000272442,0.000272442,0.000272442
40,117.436,1.75981,4.39571,1.64506,0.01891,0.90476,0.5647,0.39003,1.7964,6.15938,1.54566,0.000257166,0.000257166,0.000257166
41,119.754,1.89462,3.82302,1.65037,0.01891,0.90476,0.5647,0.39003,1.7964,6.15938,1.54566,0.000240758,0.000240758,0.000240758
42,122.29,1.88126,3.10314,1.56904,0.02111,1,0.5708,0.41248,1.90156,5.60195,1.5488,0.000223218,0.000223218,0.000223218
43,124.752,1.64501,2.96805,1.66759,0.02111,1,0.5708,0.41248,1.90156,5.60195,1.5488,0.000204547,0.000204547,0.000204547
44,127.757,1.93936,4.22002,1.60442,0.02111,1,0.5708,0.41248,1.90156,5.60195,1.5488,0.000184744,0.000184744,0.000184744
45,131.284,1.73707,2.89276,1.59588,0.02111,1,0.5708,0.41248,1.90156,5.60195,1.5488,0.000163809,0.000163809,0.000163809
46,134.68,1.44774,2.88663,1.59017,0.86875,0.14733,0.62155,0.46609,1.70596,5.26092,1.54108,0.000141743,0.000141743,0.000141743
47,137.811,1.35332,2.7235,1.54733,0.86875,0.14733,0.62155,0.46609,1.70596,5.26092,1.54108,0.000118544,0.000118544,0.000118544
48,140.888,1.40979,3.59144,1.54923,0.86875,0.14733,0.62155,0.46609,1.70596,5.26092,1.54108,9.4214e-05,9.4214e-05,9.4214e-05
49,144.086,1.57534,3.99508,1.55315,0.86875,0.14733,0.62155,0.46609,1.70596,5.26092,1.54108,6.8752e-05,6.8752e-05,6.8752e-05
50,147.434,1.55539,2.85304,1.5763,0.89199,0.19978,0.66643,0.50576,1.59948,4.90029,1.54041,4.21584e-05,4.21584e-05,4.21584e-05
